0, 0, 10000, 8, 0, 0, 0, 0
1, 1, 5, 12, 1, 0, 0, 1
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
2, 3, 1, 1, 0, 0, 0, 0
